PIN,Address,City,Zip,SaleDate,SaleAmount,Grantee,Folio
A-12-29-18-4HZ-000013-00006.1,Parcel A-12-29-18-4HZ-000013-00006.1,Tampa,FL,2025-01-08,603500.0,N/A,1679170100
A-12-29-18-4HZ-000016-00001.1,Parcel A-12-29-18-4HZ-000016-00001.1,Tampa,FL,2025-05-22,480000.0,N/A,1679390000
A-12-29-18-4HZ-000016-00006.1,Parcel A-12-29-18-4HZ-000016-00006.1,Tampa,FL,2025-04-27,450000.0,N/A,1679440000
A-12-29-18-4HZ-000018-00007.1,Parcel A-12-29-18-4HZ-000018-00007.1,Tampa,FL,2025-07-31,345000.0,N/A,1679640000
A-12-29-18-4HZ-000020-00005.1,Parcel A-12-29-18-4HZ-000020-00005.1,Tampa,FL,2025-06-12,310000.0,N/A,1679840000
A-12-29-18-4I1-000000-00015.0,Parcel A-12-29-18-4I1-000000-00015.0,Tampa,FL,2025-01-24,410000.0,N/A,1680010000
A-12-29-18-4I1-000000-00019.0,Parcel A-12-29-18-4I1-000000-00019.0,Tampa,FL,2025-02-14,295000.0,N/A,1680040000
A-12-29-18-4I3-000000-00007.0,Parcel A-12-29-18-4I3-000000-00007.0,Tampa,FL,2025-07-03,300000.0,N/A,1680280000
A-12-29-18-4I3-000000-00007.0,Parcel A-12-29-18-4I3-000000-00007.0,Tampa,FL,2025-07-03,230000.0,N/A,1680280000
A-12-29-18-4I5-000005-00015.0,Parcel A-12-29-18-4I5-000005-00015.0,Tampa,FL,2025-07-07,850000.0,N/A,1680630000
A-12-29-18-4I5-000005-00017.1,Parcel A-12-29-18-4I5-000005-00017.1,Tampa,FL,2025-07-24,460000.0,N/A,1680640100
A-12-29-18-4I6-000000-00021.0,Parcel A-12-29-18-4I6-000000-00021.0,Tampa,FL,2025-12-01,675000.0,N/A,1680900000
A-12-29-18-4I8-000002-00006.0,Parcel A-12-29-18-4I8-000002-00006.0,Tampa,FL,2025-09-29,40000.0,N/A,1681340000
A-12-29-18-4I9-B00000-00008.0,Parcel A-12-29-18-4I9-B00000-00008.0,Tampa,FL,2025-03-31,530000.0,N/A,1681910000
A-12-29-18-4I9-B00000-00025.0,Parcel A-12-29-18-4I9-B00000-00025.0,Tampa,FL,2025-11-10,416800.0,N/A,1682070000
A-12-29-18-4IC-000002-00002.0,Parcel A-12-29-18-4IC-000002-00002.0,Tampa,FL,2025-02-14,229900.0,N/A,1682600000
A-12-29-18-4ID-000000-00021.0,Parcel A-12-29-18-4ID-000000-00021.0,Tampa,FL,2025-09-12,355000.0,N/A,1682920000
A-22-29-18-4IF-000001-00023.0,Parcel A-22-29-18-4IF-000001-00023.0,Tampa,FL,2025-11-05,550000.0,N/A,1683240000
A-22-29-18-4IF-000002-00002.0,Parcel A-22-29-18-4IF-000002-00002.0,Tampa,FL,2025-07-24,600000.0,N/A,1683270000
A-22-29-18-4IF-000004-00011.0,Parcel A-22-29-18-4IF-000004-00011.0,Tampa,FL,2025-03-31,315000.0,N/A,1683710000
A-22-29-18-4IF-000007-00002.0,Parcel A-22-29-18-4IF-000007-00002.0,Tampa,FL,2025-01-30,995000.0,N/A,1684070005
A-22-29-18-4IF-000009-00020.0,Parcel A-22-29-18-4IF-000009-00020.0,Tampa,FL,2025-09-02,986000.0,N/A,1684550000
A-22-29-18-4IF-000010-00014.0,Parcel A-22-29-18-4IF-000010-00014.0,Tampa,FL,2025-04-30,867500.0,N/A,1684690100
A-22-29-18-C8N-000000-00003.0,Parcel A-22-29-18-C8N-000000-00003.0,Tampa,FL,2025-03-26,921000.0,N/A,1684740016
A-22-29-18-4IG-000001-00012.1,Parcel A-22-29-18-4IG-000001-00012.1,Tampa,FL,2025-09-02,725000.0,N/A,1684840075
A-22-29-18-4IG-000003-00010.0,Parcel A-22-29-18-4IG-000003-00010.0,Tampa,FL,2025-04-30,970000.0,N/A,1685070000
A-22-29-18-4IG-000003-00010.1,Parcel A-22-29-18-4IG-000003-00010.1,Tampa,FL,2025-04-28,1000000.0,N/A,1685070005
A-22-29-18-4IG-000004-00012.0,Parcel A-22-29-18-4IG-000004-00012.0,Tampa,FL,2025-11-19,425000.0,N/A,1685230000
A-22-29-18-4IG-000005-00001.2,Parcel A-22-29-18-4IG-000005-00001.2,Tampa,FL,2025-08-19,610000.0,N/A,1685290000
A-22-29-18-4IG-000008-00003.0,Parcel A-22-29-18-4IG-000008-00003.0,Tampa,FL,2025-11-04,1275000.0,N/A,1685720000
A-22-29-18-4IG-000009-00012.1,Parcel A-22-29-18-4IG-000009-00012.1,Tampa,FL,2025-01-09,800000.0,N/A,1685880002
A-22-29-18-4IG-000009-00013.0,Parcel A-22-29-18-4IG-000009-00013.0,Tampa,FL,2025-05-06,800000.0,N/A,1685880005
A-22-29-18-4IG-000009-00013.1,Parcel A-22-29-18-4IG-000009-00013.1,Tampa,FL,2025-05-12,795000.0,N/A,1685880008
A-22-29-18-4IG-000011-00011.0,Parcel A-22-29-18-4IG-000011-00011.0,Tampa,FL,2025-03-31,325000.0,N/A,1686090000
A-22-29-18-4IG-000012-00011.0,Parcel A-22-29-18-4IG-000012-00011.0,Tampa,FL,2025-07-03,1225000.0,N/A,1686180000
A-22-29-18-3OA-000015-00001.0,Parcel A-22-29-18-3OA-000015-00001.0,Tampa,FL,2025-05-20,527500.0,N/A,1686360000
A-22-29-18-3OA-000022-00002.7,Parcel A-22-29-18-3OA-000022-00002.7,Tampa,FL,2025-08-13,1006000.0,N/A,1686720000
A-22-29-18-3OA-000036-00007.0,Parcel A-22-29-18-3OA-000036-00007.0,Tampa,FL,2025-10-31,2240000.0,N/A,1687140000
A-22-29-18-4II-000000-00004.0,Parcel A-22-29-18-4II-000000-00004.0,Tampa,FL,2025-05-30,845000.0,N/A,1687270000
A-22-29-18-4IL-000000-00001.0,Parcel A-22-29-18-4IL-000000-00001.0,Tampa,FL,2025-03-14,370000.0,N/A,1688020000
A-22-29-18-4IM-000000-00003.0,Parcel A-22-29-18-4IM-000000-00003.0,Tampa,FL,2025-05-15,715000.0,N/A,1688150000
A-22-29-18-4IM-000000-00013.0,Parcel A-22-29-18-4IM-000000-00013.0,Tampa,FL,2025-03-28,1000000.0,N/A,1688220000
A-22-29-18-4IN-000000-00003.0,Parcel A-22-29-18-4IN-000000-00003.0,Tampa,FL,2025-03-28,800000.0,N/A,1688270000
A-22-29-18-4IR-000000-00010.0,Parcel A-22-29-18-4IR-000000-00010.0,Tampa,FL,2025-08-29,385000.0,N/A,1688950000
A-22-29-18-4IT-000000-00001.0,Parcel A-22-29-18-4IT-000000-00001.0,Tampa,FL,2025-06-09,494900.0,N/A,1689120000
A-22-29-18-4IU-000000-00011.0,Parcel A-22-29-18-4IU-000000-00011.0,Tampa,FL,2025-05-06,1250000.0,N/A,1689430000
A-22-29-18-4IU-000000-00013.0,Parcel A-22-29-18-4IU-000000-00013.0,Tampa,FL,2025-07-22,1250000.0,N/A,1689440000
A-22-29-18-4IW-000000-00013.0,Parcel A-22-29-18-4IW-000000-00013.0,Tampa,FL,2025-02-28,720000.0,N/A,1689800000
A-22-29-18-4IX-000002-00015.0,Parcel A-22-29-18-4IX-000002-00015.0,Tampa,FL,2025-08-18,375000.0,N/A,1690110000
A-22-29-18-4IX-000004-00014.0,Parcel A-22-29-18-4IX-000004-00014.0,Tampa,FL,2025-06-02,595000.0,N/A,1690380000
A-22-29-18-4IY-000001-00015.0,Parcel A-22-29-18-4IY-000001-00015.0,Tampa,FL,2025-01-17,725000.0,N/A,1690530000
A-22-29-18-4IY-000004-00001.0,Parcel A-22-29-18-4IY-000004-00001.0,Tampa,FL,2025-06-12,975000.0,N/A,1690780000
A-22-29-18-4IZ-000001-00011.0,Parcel A-22-29-18-4IZ-000001-00011.0,Tampa,FL,2025-08-21,430000.0,N/A,1690970000
A-22-29-18-4J0-000000-00015.0,Parcel A-22-29-18-4J0-000000-00015.0,Tampa,FL,2025-09-22,515000.0,N/A,1691190000
A-22-29-18-84E-000000-00008.0,Parcel A-22-29-18-84E-000000-00008.0,Tampa,FL,2025-02-20,526000.0,N/A,1691500046
A-22-29-18-98L-000000-00003.0,Parcel A-22-29-18-98L-000000-00003.0,Tampa,FL,2025-11-20,550000.0,N/A,1691510106
A-22-29-18-9CA-000000-0014C.0,Parcel A-22-29-18-9CA-000000-0014C.0,Tampa,FL,2025-03-07,742900.0,N/A,1691510206
A-23-29-18-4J3-000005-00003.0,Parcel A-23-29-18-4J3-000005-00003.0,Tampa,FL,2025-02-08,415000.0,N/A,1691840000
A-23-29-18-4J3-000005-00007.0,Parcel A-23-29-18-4J3-000005-00007.0,Tampa,FL,2025-10-08,440000.0,N/A,1691860000
A-36-29-18-4J6-B00000-0011A.0,Parcel A-36-29-18-4J6-B00000-0011A.0,Tampa,FL,2025-03-03,1100000.0,N/A,1693700000
A-36-29-18-4J6-C00000-00009.0,Parcel A-36-29-18-4J6-C00000-00009.0,Tampa,FL,2025-01-09,4500000.0,N/A,1693830000
A-36-29-18-4J6-G00000-00011.0,Parcel A-36-29-18-4J6-G00000-00011.0,Tampa,FL,2025-08-29,1470000.0,N/A,1694340000
A-30-28-19-4J9-000000-B0000.0,Parcel A-30-28-19-4J9-000000-B0000.0,Tampa,FL,2025-03-27,450000.0,N/A,1695620000
A-30-28-19-4J9-000000-F0000.8,Parcel A-30-28-19-4J9-000000-F0000.8,Tampa,FL,2025-07-29,382500.0,N/A,1695950000
A-30-28-19-4J9-000000-J0000.3,Parcel A-30-28-19-4J9-000000-J0000.3,Tampa,FL,2025-03-07,380000.0,N/A,1696070000
A-30-28-19-4J9-000000-P0000.2,Parcel A-30-28-19-4J9-000000-P0000.2,Tampa,FL,2025-10-23,375000.0,N/A,1696420000
A-30-28-19-4J9-000000-T0000.A,Parcel A-30-28-19-4J9-000000-T0000.A,Tampa,FL,2025-05-02,475000.0,N/A,1696610000
A-30-28-19-4JB-000000-00032.0,Parcel A-30-28-19-4JB-000000-00032.0,Tampa,FL,2025-04-04,582000.0,N/A,1697060000
A-30-28-19-4JD-F00000-00011.0,Parcel A-30-28-19-4JD-F00000-00011.0,Tampa,FL,2025-09-08,400000.0,N/A,1698200000
A-30-28-19-4JD-G00000-00016.0,Parcel A-30-28-19-4JD-G00000-00016.0,Tampa,FL,2025-07-03,440000.0,N/A,1698330000
A-30-28-19-4JD-H00000-00009.0,Parcel A-30-28-19-4JD-H00000-00009.0,Tampa,FL,2025-07-03,825000.0,N/A,1698411000
A-30-28-19-4JD-H00000-00010.0,Parcel A-30-28-19-4JD-H00000-00010.0,Tampa,FL,2025-08-14,820000.0,N/A,1698420000
A-30-28-19-4JD-H00000-00020.0,Parcel A-30-28-19-4JD-H00000-00020.0,Tampa,FL,2025-08-28,480000.0,N/A,1698490000
A-30-28-19-4JE-C00000-00012.0,Parcel A-30-28-19-4JE-C00000-00012.0,Tampa,FL,2025-04-02,425000.0,N/A,1698600000
A-30-28-19-4JE-C00000-00013.0,Parcel A-30-28-19-4JE-C00000-00013.0,Tampa,FL,2025-03-07,505000.0,N/A,1698610000
A-30-28-19-4JF-000000-00021.0,Parcel A-30-28-19-4JF-000000-00021.0,Tampa,FL,2025-07-18,292500.0,N/A,1698800000
A-30-28-19-4JF-000000-00050.0,Parcel A-30-28-19-4JF-000000-00050.0,Tampa,FL,2025-06-17,525000.0,N/A,1699020000
A-30-28-19-4JF-000000-00067.0,Parcel A-30-28-19-4JF-000000-00067.0,Tampa,FL,2025-10-30,529000.0,N/A,1699140050
A-30-28-19-4JF-000000-00109.0,Parcel A-30-28-19-4JF-000000-00109.0,Tampa,FL,2025-05-22,459600.0,N/A,1699500000
A-30-28-19-4JF-000000-00134.0,Parcel A-30-28-19-4JF-000000-00134.0,Tampa,FL,2025-10-27,575000.0,N/A,1699600005
A-30-28-19-4JQ-000000-00003.0,Parcel A-30-28-19-4JQ-000000-00003.0,Tampa,FL,2025-07-11,289000.0,N/A,1701420000
A-31-28-19-4JS-000000-00023.0,Parcel A-31-28-19-4JS-000000-00023.0,Tampa,FL,2025-07-21,314000.0,N/A,1702990000
A-31-28-19-4JU-000002-00001.0,Parcel A-31-28-19-4JU-000002-00001.0,Tampa,FL,2025-04-10,480000.0,N/A,1703380000
A-31-28-19-4JU-000002-00001.8,Parcel A-31-28-19-4JU-000002-00001.8,Tampa,FL,2025-02-05,637000.0,N/A,1703380005
A-31-28-19-4JV-000000-00005.1,Parcel A-31-28-19-4JV-000000-00005.1,Tampa,FL,2025-08-15,630000.0,N/A,1703760000
A-31-28-19-4K0-000000-00004.0,Parcel A-31-28-19-4K0-000000-00004.0,Tampa,FL,2025-04-24,200000.0,N/A,1704090000
A-31-28-19-4K0-000000-00004.0,Parcel A-31-28-19-4K0-000000-00004.0,Tampa,FL,2025-04-24,185000.0,N/A,1704090000
A-31-28-19-4K1-000002-00004.0,Parcel A-31-28-19-4K1-000002-00004.0,Tampa,FL,2025-08-27,625000.0,N/A,1704440000
A-31-28-19-4K1-000003-00003.0,Parcel A-31-28-19-4K1-000003-00003.0,Tampa,FL,2025-08-21,380000.0,N/A,1704620000
A-31-28-19-4K1-000004-00011.0,Parcel A-31-28-19-4K1-000004-00011.0,Tampa,FL,2025-06-06,745000.0,N/A,1704860005
A-31-28-19-4K2-000002-00007.0,Parcel A-31-28-19-4K2-000002-00007.0,Tampa,FL,2025-05-15,465000.0,N/A,1705120000
A-31-28-19-4K2-000003-00009.0,Parcel A-31-28-19-4K2-000003-00009.0,Tampa,FL,2025-03-25,200000.0,N/A,1705310000
A-31-28-19-4K2-000004-00006.0,Parcel A-31-28-19-4K2-000004-00006.0,Tampa,FL,2025-03-28,635000.0,N/A,1705360000
A-31-28-19-4K2-000005-00009.0,Parcel A-31-28-19-4K2-000005-00009.0,Tampa,FL,2025-07-30,650000.0,N/A,1705470000
A-31-28-19-4K5-000000-00003.0,Parcel A-31-28-19-4K5-000000-00003.0,Tampa,FL,2025-02-18,390000.0,N/A,1705920000
A-31-28-19-4K5-000000-00008.0,Parcel A-31-28-19-4K5-000000-00008.0,Tampa,FL,2025-05-23,320000.0,N/A,1705970000
A-31-28-19-4K7-000000-00018.0,Parcel A-31-28-19-4K7-000000-00018.0,Tampa,FL,2025-10-22,409900.0,N/A,1706530000
A-31-28-19-4K7-000000-00025.0,Parcel A-31-28-19-4K7-000000-00025.0,Tampa,FL,2025-10-24,295000.0,N/A,1706560000
A-31-28-19-4K7-000000-00053.0,Parcel A-31-28-19-4K7-000000-00053.0,Tampa,FL,2025-04-14,530000.0,N/A,1706630000
A-31-28-19-4K8-000002-00001.0,Parcel A-31-28-19-4K8-000002-00001.0,Tampa,FL,2025-11-17,325000.0,N/A,1706750000
A-31-28-19-4K8-000002-00020.0,Parcel A-31-28-19-4K8-000002-00020.0,Tampa,FL,2025-11-10,525000.0,N/A,1706850000
A-31-28-19-4K8-000002-00026.0,Parcel A-31-28-19-4K8-000002-00026.0,Tampa,FL,2025-05-01,775000.0,N/A,1706900000
A-31-28-19-4K8-000004-00011.1,Parcel A-31-28-19-4K8-000004-00011.1,Tampa,FL,2025-03-26,710000.0,N/A,1707160300
A-31-28-19-4KA-000000-00010.0,Parcel A-31-28-19-4KA-000000-00010.0,Tampa,FL,2025-10-24,250000.0,N/A,1707430000
A-31-28-19-4KA-000000-00034.0,Parcel A-31-28-19-4KA-000000-00034.0,Tampa,FL,2025-09-09,250000.0,N/A,1707590000
A-31-28-19-4KA-000000-00035.0,Parcel A-31-28-19-4KA-000000-00035.0,Tampa,FL,2025-03-14,575000.0,N/A,1707600000
A-31-28-19-4KA-000000-00048.0,Parcel A-31-28-19-4KA-000000-00048.0,Tampa,FL,2025-07-28,508000.0,N/A,1707730000
A-31-28-19-4KB-000000-00006.0,Parcel A-31-28-19-4KB-000000-00006.0,Tampa,FL,2025-09-02,460000.0,N/A,1707890000
A-31-28-19-4KB-000000-00008.0,Parcel A-31-28-19-4KB-000000-00008.0,Tampa,FL,2025-04-22,559000.0,N/A,1707910000
A-31-28-19-4KC-000008-00006.0,Parcel A-31-28-19-4KC-000008-00006.0,Tampa,FL,2025-10-17,585000.0,N/A,1708080000
A-31-28-19-4KC-000009-00025.0,Parcel A-31-28-19-4KC-000009-00025.0,Tampa,FL,2025-10-20,349000.0,N/A,1708490000
A-31-28-19-4KC-000009-00027.0,Parcel A-31-28-19-4KC-000009-00027.0,Tampa,FL,2025-07-07,415000.0,N/A,1708510000
A-31-28-19-4KC-000010-00017.0,Parcel A-31-28-19-4KC-000010-00017.0,Tampa,FL,2025-06-27,660000.0,N/A,1708680000
A-31-28-19-4KC-000012-00012.0,Parcel A-31-28-19-4KC-000012-00012.0,Tampa,FL,2025-09-23,567500.0,N/A,1709090000
A-31-28-19-4KC-000015-00009.0,Parcel A-31-28-19-4KC-000015-00009.0,Tampa,FL,2025-09-24,480000.0,N/A,1709310000
A-31-28-19-4KC-000015-00010.0,Parcel A-31-28-19-4KC-000015-00010.0,Tampa,FL,2025-06-05,485000.0,N/A,1709320000
A-31-28-19-4KC-000015-00015.0,Parcel A-31-28-19-4KC-000015-00015.0,Tampa,FL,2025-11-20,458500.0,N/A,1709360000
A-31-28-19-4KC-000015-00021.0,Parcel A-31-28-19-4KC-000015-00021.0,Tampa,FL,2025-03-03,545000.0,N/A,1709420000
A-31-28-19-4KC-000016-00016.0,Parcel A-31-28-19-4KC-000016-00016.0,Tampa,FL,2025-10-14,315000.0,N/A,1709620000
A-31-28-19-4KC-000018-00002.0,Parcel A-31-28-19-4KC-000018-00002.0,Tampa,FL,2025-05-06,400000.0,N/A,1709960000
A-31-28-19-4KD-000000-00003.0,Parcel A-31-28-19-4KD-000000-00003.0,Tampa,FL,2025-10-30,295000.0,N/A,1710160000
A-31-28-19-4KE-000002-00001.2,Parcel A-31-28-19-4KE-000002-00001.2,Tampa,FL,2025-08-28,899500.0,N/A,1710260000
A-31-28-19-4KE-000002-00001.3,Parcel A-31-28-19-4KE-000002-00001.3,Tampa,FL,2025-01-07,450000.0,N/A,1710270000
A-31-28-19-4KH-000000-00044.0,Parcel A-31-28-19-4KH-000000-00044.0,Tampa,FL,2025-12-09,310000.0,N/A,1711040000
A-31-28-19-4KH-000000-00053.0,Parcel A-31-28-19-4KH-000000-00053.0,Tampa,FL,2025-10-09,400000.0,N/A,1711110000
A-31-28-19-4KJ-000002-00003.0,Parcel A-31-28-19-4KJ-000002-00003.0,Tampa,FL,2025-08-11,335000.0,N/A,1711360000
A-31-28-19-4KJ-000003-00017.0,Parcel A-31-28-19-4KJ-000003-00017.0,Tampa,FL,2025-04-24,319000.0,N/A,1711520000
A-31-28-19-4KJ-000004-00013.0,Parcel A-31-28-19-4KJ-000004-00013.0,Tampa,FL,2025-02-11,255000.0,N/A,1711780000
A-31-28-19-4KK-000000-00011.0,Parcel A-31-28-19-4KK-000000-00011.0,Tampa,FL,2025-10-29,750000.0,N/A,1711890000
A-31-28-19-4KL-000002-00016.0,Parcel A-31-28-19-4KL-000002-00016.0,Tampa,FL,2025-04-21,500000.0,N/A,1712140000
A-31-28-19-4KL-000003-00014.0,Parcel A-31-28-19-4KL-000003-00014.0,Tampa,FL,2025-09-10,470000.0,N/A,1712290000
A-31-28-19-4KL-000003-00016.0,Parcel A-31-28-19-4KL-000003-00016.0,Tampa,FL,2025-03-07,346000.0,N/A,1712310000
A-06-29-19-ZZZ-000005-88140.0,Parcel A-06-29-19-ZZZ-000005-88140.0,Tampa,FL,2025-08-08,410000.0,N/A,1712910000
A-06-29-19-4KN-000000-00016.0,Parcel A-06-29-19-4KN-000000-00016.0,Tampa,FL,2025-07-21,335000.0,N/A,1713360000
A-06-29-19-4KN-000000-00031.1,Parcel A-06-29-19-4KN-000000-00031.1,Tampa,FL,2025-03-31,436000.0,N/A,1713560100
A-06-29-19-4KN-000000-00033.0,Parcel A-06-29-19-4KN-000000-00033.0,Tampa,FL,2025-06-24,390000.0,N/A,1713570000
A-06-29-19-4KN-000000-00034.0,Parcel A-06-29-19-4KN-000000-00034.0,Tampa,FL,2025-01-31,465000.0,N/A,1713580000
A-06-29-19-4KS-000000-00005.0,Parcel A-06-29-19-4KS-000000-00005.0,Tampa,FL,2025-06-09,350000.0,N/A,1714400000
A-06-29-19-4KY-000002-00002.0,Parcel A-06-29-19-4KY-000002-00002.0,Tampa,FL,2025-03-19,400000.0,N/A,1714910000
A-06-29-19-4KY-000002-00005.0,Parcel A-06-29-19-4KY-000002-00005.0,Tampa,FL,2025-06-17,255000.0,N/A,1714930000
A-06-29-19-4KZ-000000-00013.0,Parcel A-06-29-19-4KZ-000000-00013.0,Tampa,FL,2025-05-02,520000.0,N/A,1715130000
A-06-29-19-4KZ-000000-00036.0,Parcel A-06-29-19-4KZ-000000-00036.0,Tampa,FL,2025-09-18,342000.0,N/A,1715310000
A-06-29-19-4L3-000000-00016.0,Parcel A-06-29-19-4L3-000000-00016.0,Tampa,FL,2025-04-23,385000.0,N/A,1716160000
A-06-29-19-4L5-000005-00003.0,Parcel A-06-29-19-4L5-000005-00003.0,Tampa,FL,2025-05-15,410000.0,N/A,1716500000
A-06-29-19-4L5-000006-00007.0,Parcel A-06-29-19-4L5-000006-00007.0,Tampa,FL,2025-09-15,475000.0,N/A,1716600000
A-06-29-19-4L5-000007-00002.0,Parcel A-06-29-19-4L5-000007-00002.0,Tampa,FL,2025-09-05,549000.0,N/A,1716640000
A-06-29-19-4L5-000009-00002.0,Parcel A-06-29-19-4L5-000009-00002.0,Tampa,FL,2025-10-17,425000.0,N/A,1716810000
A-06-29-19-4L5-000009-00005.0,Parcel A-06-29-19-4L5-000009-00005.0,Tampa,FL,2025-04-09,250000.0,N/A,1716840000
A-06-29-19-4L5-000010-00005.1,Parcel A-06-29-19-4L5-000010-00005.1,Tampa,FL,2025-04-09,229000.0,N/A,1716920000
A-06-29-19-4L5-000015-00001.0,Parcel A-06-29-19-4L5-000015-00001.0,Tampa,FL,2025-09-26,750000.0,N/A,1717210000
A-06-29-19-4L5-000015-00001.1,Parcel A-06-29-19-4L5-000015-00001.1,Tampa,FL,2025-11-10,740000.0,N/A,1717210005
A-06-29-19-4L5-000018-00006.0,Parcel A-06-29-19-4L5-000018-00006.0,Tampa,FL,2025-07-16,220000.0,N/A,1717500000
A-06-29-19-4L5-000019-00003.1,Parcel A-06-29-19-4L5-000019-00003.1,Tampa,FL,2025-07-18,437000.0,N/A,1717580000
A-06-29-19-4L5-000020-00004.0,Parcel A-06-29-19-4L5-000020-00004.0,Tampa,FL,2025-07-30,265000.0,N/A,1717660000
A-06-29-19-4L5-000023-00002.0,Parcel A-06-29-19-4L5-000023-00002.0,Tampa,FL,2025-06-17,410000.0,N/A,1717820000
A-06-29-19-4L5-000025-00003.0,Parcel A-06-29-19-4L5-000025-00003.0,Tampa,FL,2025-06-18,245000.0,N/A,1717990000
A-06-29-19-4L5-000025-00004.0,Parcel A-06-29-19-4L5-000025-00004.0,Tampa,FL,2025-07-22,255000.0,N/A,1718020000
A-06-29-19-4L5-000026-00000.5,Parcel A-06-29-19-4L5-000026-00000.5,Tampa,FL,2025-11-26,298100.0,N/A,1718050007
A-06-29-19-4L6-000000-00017.0,Parcel A-06-29-19-4L6-000000-00017.0,Tampa,FL,2025-06-06,190000.0,N/A,1718220000
A-06-29-19-4L7-000002-00004.0,Parcel A-06-29-19-4L7-000002-00004.0,Tampa,FL,2025-02-25,315000.0,N/A,1718630000
A-06-29-19-4L8-000000-00005.0,Parcel A-06-29-19-4L8-000000-00005.0,Tampa,FL,2025-11-05,640000.0,N/A,1718870000
A-06-29-19-4L9-000001-00020.0,Parcel A-06-29-19-4L9-000001-00020.0,Tampa,FL,2025-09-10,320000.0,N/A,1719190000
A-06-29-19-4L9-000002-00024.0,Parcel A-06-29-19-4L9-000002-00024.0,Tampa,FL,2025-07-18,550000.0,N/A,1719390000
A-06-29-19-4L9-000003-00017.0,Parcel A-06-29-19-4L9-000003-00017.0,Tampa,FL,2025-03-26,330000.0,N/A,1719510000
A-06-29-19-4L9-000004-00006.0,Parcel A-06-29-19-4L9-000004-00006.0,Tampa,FL,2025-06-17,405000.0,N/A,1719590050
A-06-29-19-4L9-000004-00008.0,Parcel A-06-29-19-4L9-000004-00008.0,Tampa,FL,2025-02-27,499100.0,N/A,1719600050
A-06-29-19-4L9-000005-00002.0,Parcel A-06-29-19-4L9-000005-00002.0,Tampa,FL,2025-01-15,307000.0,N/A,1719750000
A-06-29-19-4L9-000006-00007.0,Parcel A-06-29-19-4L9-000006-00007.0,Tampa,FL,2025-05-28,374500.0,N/A,1719990000
A-06-29-19-4L9-000006-00010.0,Parcel A-06-29-19-4L9-000006-00010.0,Tampa,FL,2025-07-28,215000.0,N/A,1720020000
A-06-29-19-4L9-000006-00017.1,Parcel A-06-29-19-4L9-000006-00017.1,Tampa,FL,2025-05-01,189000.0,N/A,1720050005
A-06-29-19-4L9-000007-00024.0,Parcel A-06-29-19-4L9-000007-00024.0,Tampa,FL,2025-07-25,783000.0,N/A,1720300005
A-06-29-19-4L9-000009-00001.0,Parcel A-06-29-19-4L9-000009-00001.0,Tampa,FL,2025-03-28,299000.0,N/A,1720490000
A-06-29-19-4L9-000009-00007.0,Parcel A-06-29-19-4L9-000009-00007.0,Tampa,FL,2025-07-21,329000.0,N/A,1720540000
A-06-29-19-4L9-000010-00003.0,Parcel A-06-29-19-4L9-000010-00003.0,Tampa,FL,2025-06-04,275000.0,N/A,1720720000
A-06-29-19-4L9-000010-00004.0,Parcel A-06-29-19-4L9-000010-00004.0,Tampa,FL,2025-06-26,185000.0,N/A,1720730000
A-06-29-19-4L9-000010-00020.0,Parcel A-06-29-19-4L9-000010-00020.0,Tampa,FL,2025-07-18,305000.0,N/A,1720840000
A-06-29-19-4LC-000001-00004.0,Parcel A-06-29-19-4LC-000001-00004.0,Tampa,FL,2025-05-15,335000.0,N/A,1721210000
A-06-29-19-4LE-000000-00003.0,Parcel A-06-29-19-4LE-000000-00003.0,Tampa,FL,2025-04-11,770000.0,N/A,1721400000
A-06-29-19-4LF-000000-00010.0,Parcel A-06-29-19-4LF-000000-00010.0,Tampa,FL,2025-09-15,350000.0,N/A,1721640000
A-06-29-19-4LH-000000-00011.0,Parcel A-06-29-19-4LH-000000-00011.0,Tampa,FL,2025-08-05,469000.0,N/A,1721990000
A-06-29-19-4LH-000000-00022.0,Parcel A-06-29-19-4LH-000000-00022.0,Tampa,FL,2025-02-10,550000.0,N/A,1722090000
A-06-29-19-4LI-000000-00006.0,Parcel A-06-29-19-4LI-000000-00006.0,Tampa,FL,2025-09-22,365000.0,N/A,1722150000
A-06-29-19-4LI-000000-00017.0,Parcel A-06-29-19-4LI-000000-00017.0,Tampa,FL,2025-06-26,305000.0,N/A,1722220000
A-06-29-19-4LI-000000-00025.0,Parcel A-06-29-19-4LI-000000-00025.0,Tampa,FL,2025-06-09,365000.0,N/A,1722290000
A-06-29-19-4LJ-000000-00009.0,Parcel A-06-29-19-4LJ-000000-00009.0,Tampa,FL,2025-11-14,315000.0,N/A,1722380000
A-06-29-19-4LK-000002-00007.0,Parcel A-06-29-19-4LK-000002-00007.0,Tampa,FL,2025-11-19,535000.0,N/A,1722580000
A-06-29-19-4LK-000002-00007.0,Parcel A-06-29-19-4LK-000002-00007.0,Tampa,FL,2025-06-19,380000.0,N/A,1722580000
A-06-29-19-4LL-000001-00001.1,Parcel A-06-29-19-4LL-000001-00001.1,Tampa,FL,2025-05-13,260000.0,N/A,1722680000
A-06-29-19-4LN-000000-00017.0,Parcel A-06-29-19-4LN-000000-00017.0,Tampa,FL,2025-06-16,335000.0,N/A,1723410000
A-06-29-19-4LP-000000-00033.0,Parcel A-06-29-19-4LP-000000-00033.0,Tampa,FL,2025-09-16,170000.0,N/A,1723730000
